well,depth_m,latitude,longitude,bhtcorrected_temp_C,thermal_gradient_K_m,k_W_mK,optMdot,lcoe_b_USD,lcoe_g_USD,power_MW,error
35,4416.5,32.4697,-95.2691,162.4,0.032,2.07,337.17610639899914,119.00685997579245,165.63842959754265,9.909847929645313,
36,3970.7,31.8179,-94.7663,161.9,0.0356,2.02,337.08349639899916,114.53972201783205,155.25219485622534,10.025520902678826,
37,3595.1,32.6775,-94.9812,161.1,0.0394,2.12,336.2728863989992,111.9774073250093,148.58684304973136,9.974138730331909,
38,3053.56,32.3483,-94.82097,160.74,0.045689999999999995,2.32,334.78671639899926,109.68837149409707,141.26850550991173,9.722871973954248,
39,3989.46,32.35129,-94.69189,160.71,0.03498,2.37,335.2666125989992,117.19575972333247,159.66318622712504,9.663187285531027,
40,3757.3,32.1491,-95.1434,160.7,0.037,2.05,336.2728863989992,116.08860458855378,156.10064926783645,9.583374594411413,
41,4405.5,30.6826,-94.6836,160.2,0.0313,1.97,337.01562069899927,122.50562665051774,171.1708582709427,9.467597713753475,
42,3902.1,30.8359,-94.9089,159.7,0.0352,1.98,336.6283344989993,118.57093060451363,161.03860213188494,9.422247102977842,
43,3416.8,30.8519,-94.3535,159.6,0.0404,1.93,336.4581063989992,114.23469436184398,150.65956675809724,9.485483492228672,
44,3655.5,32.1901,-95.1436,159.5,0.0378,2.06,335.9439444989992,116.35540878032299,155.74899848158725,9.440993611695658,
45,3419.67,32.37636,-94.82854,159.09,0.04032,2.35,334.4746206989993,114.62258850928733,151.39029524507325,9.405527721041423,
46,2791.2,31.8001,-94.7995,158.4,0.0489,2.02,335.48349639899925,111.4126889448124,141.78081995738083,9.238916780677716,
47,3514.0,32.5311,-94.62969,158.0,0.039020000000000006,2.35,334.4357244989993,116.92730900256518,155.61588124279845,9.205612927434734,
48,3902.89,32.44229,-94.67079,157.96,0.03509,2.38,334.5088863989993,120.29404527344026,163.87702452683268,9.183237819630335,
49,3874.7,31.8179,-94.7663,156.9,0.0352,2.02,335.9439444989992,120.6055724067693,164.0335548203474,9.140585976914014,
50,3921.15,32.48026,-94.61828,156.29,0.03452,2.39,334.0680606989991,122.97319783375791,168.23855822739625,8.888946354301982,
51,3511.91,32.46356,-94.66045,155.95,0.03843,2.35,333.93655449899916,119.82922519829697,160.04673115617229,8.849916566682598,
52,3981.7,30.759,-95.2264,155.8,0.0337,1.95,335.98284069899915,123.40196193994583,169.26279701084712,8.928252735311887,
53,4023.2,30.7107,-93.6123,155.8,0.0334,1.95,335.5418406989992,125.52533108526825,172.9723763724798,8.732975818834603,
54,4355.5,30.7504,-94.8177,155.8,0.030600000000000002,1.97,335.48349639899925,129.09705616971175,181.451688975047,8.682030606320476,
55,3852.21,32.48669,-94.58851,155.73,0.035,2.38,333.86339259899916,123.20394691547513,168.044367943915,8.794584872782442,
56,3861.65,32.44219,-94.6713,155.18,0.03474,2.38,333.6587244989992,124.15048034599901,169.6124060957881,8.698378943355065,
57,3867.95,32.40765,-94.77327,155.18,0.03465,2.36,333.71243829899925,124.28072334801121,169.864039710115,8.6912220648687,
58,3990.09,32.45883,-94.59313,155.16,0.03364,2.39,333.6587244989992,125.37092510046111,172.5987639489554,8.690740805990067,
59,3716.5,32.1937,-95.1323,155.1,0.0359,2.06,334.7524506989992,123.86434922330693,167.86824580935578,8.608496208233396,
60,3354.82,32.4292,-94.59324,155.05,0.03997,2.34,333.58816449899916,119.76764545797656,158.68997166418612,8.704462768567007,
61,3302.25,32.4312,-94.57432,154.91,0.04056,2.34,333.51500259899916,119.54608353557161,157.9289062941845,8.679783315042162,
62,3958.92,32.45876,-94.6002,154.61,0.03376,2.39,333.4761063989992,125.98866655465848,173.31954655835258,8.594405508558296,
63,3274.7,32.7832,-93.4002,154.3,0.0412,2.1,334.30439259899913,120.52510065640841,159.11667758192155,8.556648106325738,
64,3816.8,30.5985,-94.1747,154.1,0.0346,1.96,334.80616449899924,126.41429332201773,172.66653828712566,8.437831297758793,
65,3809.08,32.4743,-94.64668,154.05,0.03494,2.37,333.29088639899925,125.44731954724453,171.21461473420678,8.507840165744216,
66,3788.7,32.1385,-95.14,154.0,0.0349,2.05,334.35810639899915,126.3095984081445,172.29682998572255,8.416284720537083,
67,3659.5,32.2083,-95.1238,153.9,0.0362,2.06,334.3386582989992,124.80914566954264,168.87141000557347,8.45087779899292,
68,3415.89,32.42289,-94.66508,153.53,0.03879,2.34,333.09345069899916,122.60818323676237,163.52707943588607,8.441297488220771,
69,4450.3,30.6938,-94.6943,153.5,0.0295,1.97,334.5283344989993,133.6606388789324,189.69957978885017,8.321536027170238,
70,3384.1,32.44578,-94.64038,153.46,0.03914,2.34,333.03510639899923,122.46716932703374,163.04813103010048,8.42661291838313,
71,3705.83,32.38811,-94.54873,153.43,0.03574,2.37,333.03510639899923,125.43599435146366,170.33321264887027,8.410264240596094,
72,3340.34,32.31925,-94.67123,153.35,0.03957,2.35,332.96194449899923,122.19979643065997,162.27840216460518,8.41444353214904,
73,3640.9,32.1556,-95.0971,153.3,0.0362,2.05,334.11917259899917,125.73051992791667,170.14509810377484,8.336758373199476,
74,3720.7,32.163,-95.1303,152.9,0.0353,2.05,333.9171063989992,127.24781001877238,173.1939579794623,8.254971073746752,
75,3664.6,30.9293,-94.3075,152.8,0.0357,1.97,334.28494449899915,127.09633830822683,172.4406141338356,8.224613894482724,
76,3365.53,32.41775,-94.62677,152.3,0.039009999999999996,2.34,332.59410639899926,124.06901344247066,165.34188872608328,8.236717241822546,
77,3673.8,32.1582,-95.1006,152.3,0.0356,2.05,333.79023069899915,127.71801718323728,173.51786839204473,8.165447522354805,
78,3628.4,32.2002,-95.1292,152.2,0.036,2.06,333.6781725989992,127.52269475276046,172.82506507108477,8.142428190676096,
79,3749.0,32.33389,-94.67531,152.0,0.0349,2.36,332.5746582989993,128.26772289348762,175.1276140088168,8.1627108762179,
80,3447.69,32.37545,-94.68249,151.93,0.037939999999999995,2.34,332.5746582989993,125.4939602173113,168.2183419265387,8.165692215768058,
81,3828.4,32.1917,-95.0995,151.9,0.0341,2.06,333.6418782989992,129.63632031563256,177.87291296173515,8.118409708721428,
82,3413.69,32.41122,-94.60641,151.86,0.038329999999999996,2.34,332.54039259899923,125.2633940211591,167.5732866721485,8.158125394793387,
83,3889.04,32.44297,-94.5332,151.85,0.03367,2.39,332.4088863989993,129.842745962114,178.8358353214559,8.13628902809462,
84,3594.8,32.1939,-95.063,151.7,0.0362,2.05,333.4761063989992,128.02915701875685,173.32089811779952,8.06138414212077,
85,3566.8,30.5361,-94.4729,151.6,0.0363,1.96,333.86339259899916,127.73552800596113,172.59160303158248,8.070183752519625,
86,3503.2,32.348,-94.2837,151.5,0.0373,2.05,333.4955544989992,127.06706093438316,171.03338188051868,8.073496295757247,
87,3504.9,30.5052,-94.7635,151.5,0.0371,1.92,334.4188782989993,125.87066497797436,169.15474922980124,8.205074508672746,
88,3207.3,30.5526,-95.017,151.3,0.040100000000000004,1.97,333.6781725989992,124.88043593111801,165.10185996692687,8.032345953237364,
89,3852.4,30.8531,-94.927,151.3,0.0335,1.98,333.71243829899925,131.10915566920372,180.37943199621012,8.004315912229783,
90,3917.7,30.8278,-94.3905,151.3,0.033,1.97,333.63927639899924,132.1006957428439,182.52745808551856,7.97114042234407,
91,3879.28,32.53559,-94.82366,151.29,0.03359,2.36,332.25810639899913,130.7539963838376,180.18696498885646,8.040960450205942,
92,3876.76,32.43123,-94.52967,151.29,0.03363,2.39,332.1460482989992,130.6780529285424,180.0548016634465,8.044194130116523,
93,3755.25,32.58534,-94.69041,151.24,0.03472,2.37,332.18494449899913,129.58626232430632,177.26016442522587,8.038286743627026,
94,3384.1,32.42725,-94.77383,151.23,0.038450000000000005,2.35,332.2238406989991,125.98014771489125,168.42264775867386,8.057019633026233,
95,3690.72,32.45552,-94.60998,151.19,0.03529,2.37,332.16549639899915,128.99888139771494,175.77407531138442,8.036036640281761,
96,3658.8,32.2266,-95.1193,151.1,0.0354,2.06,333.18606069899914,129.855216671132,176.7281433752303,7.942452870013712,
97,3398.0,32.56314,-94.82131,151.0,0.038270000000000005,2.35,332.1117825989991,126.48224009808521,169.31516298519932,8.018736871043918,
98,3563.1,32.2028,-95.0816,151.0,0.0363,2.06,333.1471644989992,129.0345547490484,174.6052442934748,7.93461239171063,
99,3242.13,32.39758,-94.53929,150.85,0.040060000000000005,2.34,332.0728863989992,125.26659408556878,166.1029558007151,8.001551486346438,
100,3422.3,32.1226,-94.8708,150.7,0.0378,2.05,333.19827639899927,127.63386855923922,171.197896731625,7.944762431990652,
