well,depth_m,latitude,longitude,bhtcorrected_temp_C,thermal_gradient_K_m,k_W_mK,optMdot,lcoe_b_USD,lcoe_g_USD,power_MW,error
66,3788.7,32.1385,-95.14,154.0,0.0349,2.05,232.11772449899993,174.650835272961,245.83030777434,5.437545697724461,
67,3659.5,32.2083,-95.1238,153.9,0.0362,2.06,232.35665829899995,172.14430415955144,240.20330257927733,5.471206160782931,
68,3415.89,32.42289,-94.66508,153.53,0.03879,2.34,232.28349639899994,168.81529419078947,231.9238708957646,5.473243000252919,
69,4450.3,30.6938,-94.6943,153.5,0.0295,1.97,231.65727639899993,186.72879794518036,274.0157734105506,5.342493117903414,
70,3384.1,32.44578,-94.64038,153.46,0.03914,2.34,232.10087829899996,168.6429802036261,231.275261094571,5.45980525159052,
71,3705.83,32.38811,-94.54873,153.43,0.03574,2.37,232.30294449899995,173.45802083383566,242.8418438707308,5.44215428066174,
72,3340.34,32.31925,-94.67123,153.35,0.03957,2.35,231.93510639899995,168.25959314298615,230.14878005149646,5.449080552537903,
73,3640.9,32.1556,-95.0971,153.3,0.0362,2.05,231.10439259899997,174.00230733258772,243.02455718897707,5.364554288944728,
74,3720.7,32.163,-95.1303,152.9,0.0353,2.05,230.27610639899996,176.72825052195049,248.4546112802094,5.287932056721715,
75,3664.6,30.9293,-94.3075,152.8,0.0357,1.97,229.81565829899995,176.5306442308633,247.46549771014983,5.257488282533201,
76,3365.53,32.41775,-94.62677,152.3,0.039009999999999996,2.34,230.01772449899994,171.84402655398674,236.19954910014678,5.28242161695272,
77,3673.8,32.1582,-95.1006,152.3,0.0356,2.05,229.26723069899995,177.80069494076457,249.64687136240167,5.205235688291259,
78,3628.4,32.2002,-95.1292,152.2,0.036,2.06,228.96549639899996,177.57190828057773,248.72031722707757,5.184533324726135,
79,3749.0,32.33389,-94.67531,152.0,0.0349,2.36,229.64988639899994,178.89700937873508,252.30543392943954,5.210624600740233,
80,3447.69,32.37545,-94.68249,151.93,0.037939999999999995,2.34,229.35984069899996,174.38360869362106,241.27507249583553,5.215525738502242,
81,3828.4,32.1917,-95.0995,151.9,0.0341,2.06,228.87288639899995,181.07761168195614,256.95515582155554,5.1610054923929365,
82,3413.69,32.41122,-94.60641,151.86,0.038329999999999996,2.34,229.22833449899994,174.0322985484484,240.29862249499337,5.208820847908462,
83,3889.04,32.44297,-94.5332,151.85,0.03367,2.39,229.54506069899998,181.57897582979413,258.4485037806291,5.185695112656707,
84,3594.8,32.1939,-95.063,151.7,0.0362,2.05,227.99088639899995,178.6859116557448,250.14324928106686,5.109539980054869,
85,3566.8,30.5361,-94.4729,151.6,0.0363,1.96,227.99088639899995,178.14033980082138,248.914175835736,5.114838874849003,
86,3503.2,32.348,-94.2837,151.5,0.0373,2.05,228.02978259899996,177.06925488621994,246.3780205205918,5.121457957702612,
87,3504.9,30.5052,-94.7635,151.5,0.0371,1.92,229.39410639899995,174.603971766579,242.39928942582196,5.2385496312736635,
88,3207.3,30.5526,-95.017,151.3,0.040100000000000004,1.97,227.22094449899996,173.6352557948289,237.2019011983549,5.082420041777957,
89,3852.4,30.8531,-94.927,151.3,0.0335,1.98,227.56933449899995,183.88962149842425,261.93522904521825,5.05313327938102,
90,3917.7,30.8278,-94.3905,151.3,0.033,1.97,227.22094449899996,185.62881644307714,265.66600507304895,5.022150459781504,
91,3879.28,32.53559,-94.82366,151.29,0.03359,2.36,228.41243829899994,183.41621764425975,261.404210020575,5.096791613396435,
92,3876.76,32.43123,-94.52967,151.29,0.03363,2.39,228.49023069899997,183.30686127488966,261.1811603728579,5.1004780388182915,
93,3755.25,32.58534,-94.69041,151.24,0.03472,2.37,228.26871639899997,181.53123552838258,256.7371680164906,5.095562046722714,
94,3384.1,32.42725,-94.77383,151.23,0.038450000000000005,2.35,228.06404829899995,175.5637839178908,242.41233208318678,5.115444770496896,
95,3690.72,32.45552,-94.60998,151.19,0.03529,2.37,228.17610639899996,180.5827850707546,254.37341136318253,5.093969126334738,
96,3658.8,32.2266,-95.1193,151.1,0.0354,2.06,226.73862069899997,182.1242746588749,256.58246595980967,4.99993358316016,
97,3398.0,32.56314,-94.82131,151.0,0.038270000000000005,2.35,227.64249639899995,176.52423210211322,244.13684897838758,5.079908956607871,
98,3563.1,32.2028,-95.0816,151.0,0.0363,2.06,226.55600259899998,180.8147416822959,253.22934992329985,4.993270926145261,
99,3242.13,32.39758,-94.53929,150.85,0.040060000000000005,2.34,227.27465829899995,174.59014087369113,239.10126859798044,5.065083533732469,
100,3422.3,32.1226,-94.8708,150.7,0.0378,2.05,226.51710639899997,178.47407739903844,247.65137884564055,5.003170796960212,
101,3750.21,32.46067,-94.52658,150.69,0.03461,2.38,227.27465829899995,183.36736653119635,259.70621359805136,5.012411089094975,
102,3380.32,32.44221,-94.59217,150.67,0.038369999999999994,2.34,226.95810639899997,177.39186039634987,245.32625166832028,5.027660723045895,
103,3690.09,32.32665,-94.61129,150.64,0.0351,2.36,227.12833449899995,182.5774610205211,257.647288766546,5.0062182396659125,
104,3358.92,32.38988,-94.59916,150.62,0.038579999999999996,2.34,226.86549639899997,177.20315569273515,244.75420401467588,5.021978416734013,
105,3647.6,32.1523,-95.1004,150.6,0.0354,2.05,226.11500259899998,182.9952499238641,257.8887822158844,4.9540494210847505,
106,3658.2,32.1446,-95.1043,150.6,0.0353,2.05,226.14926829899997,183.14675451545648,258.2689590331033,4.954839607388589,
107,3380.95,32.51575,-94.83413,150.11,0.03818,2.35,226.00294449899997,179.23752785001838,248.30563859904635,4.946120801547961,
108,3696.3,32.6803,-94.9829,150.1,0.035,2.07,225.50823069899997,184.9674353418535,261.7688307334625,4.902493621877006,
109,3753.7,32.1329,-95.0455,150.1,0.0343,2.05,225.41562069899996,186.12119296274005,264.41998755964363,4.892025185217129,
110,3672.6,32.1481,-95.1071,150.1,0.035,2.05,224.9754506990001,185.46945599122347,262.30708355722345,4.865336697658945,
111,3660.4,32.15,-95.0982,150.0,0.0351,2.05,224.8439444990001,185.4725030890967,262.1592236019323,4.856983515614058,
