well,depth_m,latitude,longitude,bhtcorrected_temp_C,thermal_gradient_K_m,k_W_mK,optMdot,lcoe_b_USD,lcoe_g_USD,power_MW,error
0,5538.7,30.6361,-95.3651,205.2,0.0329,1.98,474.26661259899896,229.66765849154666,296.2771798565271,3.7899968702098263,
1,5187.8,30.6815,-94.8103,202.4,0.0347,1.97,495.5188782989991,208.12158017549837,264.56386879589155,4.472708029210521,
2,4633.2,30.8095,-94.8958,199.7,0.038299999999999994,1.98,537.6693344989989,171.30034020328802,211.815385051023,6.231015625139152,
3,4878.0,30.6731,-94.5637,199.1,0.0363,1.97,517.0050482989991,191.4028634406071,240.12334391482034,5.181596631278439,
4,4139.3,30.8416,-94.7266,193.5,0.0414,1.98,564.042496398999,147.8612554658156,179.5155500102879,7.975217300918653,
5,4724.1,30.7657,-95.2341,193.5,0.0361,1.98,517.4460482989991,190.94173433596103,239.46914681926987,5.202211792897078,
6,3879.3,32.8002,-93.1672,193.0,0.044700000000000004,2.09,580.027716398999,134.50674750365448,161.46186365044673,9.365564448865964,
7,3642.0,32.38374,-94.73103,192.0,0.04690999999999999,2.34,597.2820482989989,119.57731485140766,141.63081945304944,11.447154638662596,
8,4695.7,30.6776,-95.4402,188.5,0.0352,1.98,504.88281979899847,199.1240588638711,251.5177994382712,4.818321324872135,
9,4302.1,30.9274,-93.7976,188.0,0.038700000000000005,1.97,538.0371725989988,170.9831065876728,211.37128752943764,6.250587959468993,
10,4422.3,30.8438,-94.3533,188.0,0.0375,1.97,528.531886398999,180.0779441295517,224.10309567284875,5.734219387096835,
11,4610.7,30.8821,-93.896,184.7,0.0354,1.96,499.842496398999,203.942273678951,258.4881453232939,4.628212363082341,
12,3929.3,32.6775,-94.9812,184.7,0.042,2.12,564.595554498999,146.91344104688463,178.25047157352103,8.055960416698342,
13,3739.6,31.9197,-94.549,184.0,0.0437,2.02,579.065496398999,135.5615154066655,162.86555561390594,9.245879935105943,
14,3945.7,32.35667,-94.64604,183.51,0.041159999999999995,2.38,558.368716398999,151.19241190289296,184.1451380431076,7.660970944415039,
15,4729.3,30.6814,-94.6912,183.0,0.034,1.97,485.10971639899896,218.41083398180555,279.6300849402054,4.12370085467065,
16,4693.0,30.6938,-94.6943,181.9,0.034,1.97,485.10971639899896,218.41083398180555,279.6300849402054,4.12370085467065,
17,4607.0,30.7035,-94.6572,179.1,0.034,1.97,485.10971639899896,218.41083398180555,279.6300849402054,4.12370085467065,
18,4618.9,30.6826,-94.6836,179.1,0.0339,1.97,483.733002598999,219.79801562195843,281.67321771772,4.079984694171094,
19,4342.7,30.7348,-94.6705,174.7,0.0351,1.97,499.62561259899894,204.15542685045082,258.7968359016385,4.62012019607615,
20,3902.4,30.5614,-94.515,174.1,0.0389,1.96,542.054554498999,166.0705647144049,204.6230542302831,6.548212078378927,
21,4333.2,30.7326,-94.6562,173.5,0.0349,1.97,497.05810639899886,206.6124881999151,262.36841703131415,4.5277674104010694,
22,3637.8,31.9197,-94.549,173.3,0.042,2.02,566.4902306989989,145.72685465764593,176.6149581064083,8.173045584304582,
23,3969.5,30.8785,-94.4788,173.0,0.038,1.97,533.3572763989988,175.41738430010446,217.56543892958211,5.989597378069514,
24,4970.7,30.5403,-94.6683,172.4,0.030199999999999998,1.96,427.8746582989991,283.81810962768424,378.76224235713204,2.6589307863691793,
25,3739.9,30.9345,-94.7213,172.3,0.040100000000000004,1.98,552.843944498999,156.92381254595333,191.95349578551406,7.206741658866801,
26,3866.37,32.43492,-94.67283,171.84,0.039009999999999996,2.38,538.5513344989989,167.9552168266911,207.32656822059732,6.412019617353639,
27,4538.4,30.6814,-94.6912,169.1,0.032299999999999995,1.97,460.59827639899913,244.4589285952907,318.424459259113,3.413074647525344,
28,3747.0,30.5516,-94.8048,168.4,0.0389,1.97,543.192334498999,165.04713434383459,203.20227111624544,6.61640604265875,
29,4072.9,30.8821,-93.896,168.0,0.0359,1.96,509.97465829899915,198.53835806209406,250.30376610593683,4.8768064821518955,
30,3647.9,32.8002,-93.1672,167.8,0.0407,2.09,548.000878298999,160.62251617112523,197.0849989021935,6.923551513521802,
31,4835.1,32.4697,-95.2691,165.8,0.0299,2.07,414.0820482989992,302.53554386432427,408.1088812104797,2.3912275944418973,
